,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
contig-10874000009,0.7229279,0.111664765,0.6375412,0.06705311,0.100512594,0.3854652,0.35060713,0.9948885,0.46526438,0.33732635,0.096376985,0.3835203,0.6009724,0.11636901,0.25910103,0.7840399,0.21190895,0.47560352,0.052089605,0.21604021,0.048331343,0.036048464,0.37054938,0.19813116,0.05379481,0.46161234,0.0801223,0.0692862,0.871607,0.3491003,0.59148526,0.06548852,0.06360696,0.25703403,0.18341506,0.15495642,0.07836709,0.048633546,0.46735293,0.12691177,0.29945847,0.35259858,0.44234118,0.6568848,0.09069408,0.41672185,0.32110283,0.3048554,0.036187015,0.07037931,0.48824683,0.057250895,0.29809344,0.15579939,0.049734604,0.1277682,0.07403407,0.1279347,0.100106716,0.06611302,0.07597281,0.094095156,0.07047931,0.4453321,0.072256714,0.75172186,0.28562677,0.39603618,0.04646192,0.46023756
contig-10910000001,0.717718,0.23023202,0.5388338,0.17796984,0.19477431,0.4366604,0.44439733,0.48999935,0.24435782,0.26802254,0.1770436,0.44132808,0.5577102,0.22611098,0.4997577,0.42960685,0.27123594,0.49137422,0.14007565,0.3394975,0.17186199,0.14063892,0.36709404,0.5371893,0.16773851,0.7365599,0.20647644,0.17446943,0.37996835,0.38164905,0.4591639,0.14472869,0.14463274,0.5100045,0.38132384,0.17938833,0.16984393,0.16762047,0.538795,0.18769509,0.3782123,0.47854072,0.485138,0.438168,0.1526215,0.3741475,0.52459466,0.23564142,0.12419044,0.1314639,0.409332,0.13115028,0.4202651,0.57340497,0.12423877,0.15123193,0.16001242,0.19622502,0.1854311,0.14613543,0.20884842,0.16160305,0.1418096,0.22598289,0.16232613,0.41039976,0.47486418,0.5281793,0.14377484,0.41568303
contig-10927000006,0.70200866,0.2557527,0.54974467,0.24577503,0.22854732,0.43180996,0.46183574,0.5145575,0.27211335,0.32738003,0.21782672,0.43646625,0.53410006,0.25908852,0.47468105,0.48255306,0.34224486,0.5266338,0.19290797,0.3383452,0.21603626,0.19755447,0.38475,0.5279637,0.19955787,0.691777,0.2439742,0.2162295,0.42989928,0.41081235,0.4710918,0.19210556,0.18596978,0.43987897,0.3745662,0.2300769,0.21934529,0.20711866,0.55499727,0.23494461,0.41374376,0.4618305,0.4995082,0.4585011,0.2006502,0.41075322,0.46887043,0.3033502,0.16903868,0.17874767,0.44246143,0.17566389,0.44913027,0.49334842,0.17092828,0.22102684,0.18838623,0.2465754,0.22239864,0.1786019,0.21897121,0.2330466,0.17877321,0.27014184,0.22867195,0.42556897,0.49192303,0.5436437,0.19405383,0.43026906
contig-10954000005,0.73025286,0.20120786,0.54549825,0.17027022,0.17279966,0.41009036,0.4342754,0.5346203,0.24039482,0.32801783,0.17021653,0.4143716,0.54141015,0.23625652,0.51725465,0.448272,0.313843,0.57258576,0.13372898,0.32217342,0.1515264,0.13985884,0.31904832,0.48680192,0.14229837,0.69876945,0.17953497,0.16145456,0.36195534,0.3713623,0.48665518,0.15357551,0.13039812,0.6009151,0.4058041,0.15964961,0.15513416,0.14222713,0.52685493,0.17144492,0.41596475,0.52694356,0.47067255,0.48862353,0.16724174,0.3788208,0.5054413,0.23795141,0.11740552,0.124644764,0.40913486,0.12399354,0.41537836,0.57269263,0.12159723,0.15982987,0.14006685,0.17553228,0.1812563,0.13310274,0.18327194,0.15859303,0.14790201,0.23520245,0.15126944,0.34646416,0.46103922,0.5081405,0.13169822,0.41443443
contig-10989000002,0.6799524,0.21788424,0.5806743,0.22864588,0.17247227,0.4373007,0.4209544,0.7217982,0.35278028,0.4835617,0.18207748,0.48352957,0.47944015,0.24486504,0.41006583,0.5602411,0.40731195,0.522633,0.1670723,0.30967018,0.15630105,0.15740731,0.3188704,0.3734106,0.15757218,0.55137515,0.1806261,0.18220885,0.58887225,0.44967318,0.6015933,0.19306503,0.18129845,0.35590747,0.34773016,0.25329152,0.21579824,0.16269618,0.5339164,0.2196245,0.3970526,0.4536655,0.51354563,0.5710797,0.20140827,0.44735694,0.356647,0.36936313,0.13895056,0.16809839,0.48874572,0.17302568,0.40698612,0.29262844,0.15479887,0.26159796,0.18053883,0.25831428,0.22774169,0.15672928,0.15996753,0.2677435,0.16057514,0.35171583,0.20731682,0.42346534,0.43912098,0.49613044,0.15784058,0.4430771
contig-11000006,0.97533345,0.025916614,0.6056655,0.012780895,0.012316833,0.38963208,0.27072027,1.4256176,0.14845183,0.56301403,0.017310133,0.47285068,0.5830208,0.02691439,0.33830014,0.6430489,0.1731413,0.4500702,0.004984571,0.11989563,0.004311196,0.003799602,0.33377096,0.19218002,0.0058819773,0.54862106,0.013304856,0.008648677,0.6681696,0.28311327,0.9648572,0.0098838685,0.008717221,0.30292124,0.099931434,0.017983949,0.012684145,0.0037427153,0.3952266,0.024763647,0.12515324,0.3734162,0.30956554,0.59250754,0.016277155,0.24769063,0.18065007,0.20057577,0.0025337993,0.005982469,0.8253379,0.0055001834,0.28316787,0.12046911,0.004598519,0.030334724,0.0060261935,0.024097878,0.02056082,0.0042012767,0.009481872,0.026372088,0.0097426865,0.44195622,0.0092597315,0.5119004,0.16771935,0.2890838,0.0037734748,0.50308406
contig-11012000011,0.6836866,0.22917657,0.58301234,0.26679203,0.24532498,0.4560318,0.45225286,0.5677706,0.32922354,0.36160442,0.20841144,0.5156144,0.576493,0.22882178,0.4261551,0.5651103,0.37956268,0.5578442,0.18880272,0.30244675,0.22645304,0.19087435,0.42011678,0.515264,0.1941791,0.618522,0.25355265,0.21764463,0.45543912,0.42095816,0.5287593,0.19608884,0.1824855,0.41094238,0.37400267,0.2673087,0.21346831,0.19694504,0.5285314,0.27010053,0.42075643,0.4619137,0.52210546,0.43949345,0.21433084,0.43300554,0.42705348,0.31449318,0.17807052,0.18488112,0.52391636,0.17444931,0.41145465,0.3980908,0.17226517,0.24275316,0.18416794,0.27110192,0.23438498,0.19556282,0.23041789,0.25899732,0.20716856,0.32992506,0.24525586,0.42070946,0.45818472,0.530264,0.1708904,0.4629518
contig-11029000011,0.64290154,0.2121914,0.60402167,0.1773825,0.25018844,0.4312929,0.39287516,0.742959,0.522249,0.32109633,0.2181146,0.3922606,0.5266534,0.2461382,0.30656594,0.6256728,0.28193402,0.5363071,0.1824715,0.30790684,0.16211763,0.14326292,0.40349582,0.26647207,0.17178279,0.46672338,0.17420956,0.18347071,0.7169172,0.4344342,0.52986145,0.19346946,0.18178521,0.29908675,0.33014512,0.29134342,0.20563807,0.17333989,0.5203944,0.28485578,0.40840065,0.3935162,0.4875964,0.6431295,0.23298164,0.47945452,0.38322294,0.3366065,0.14366941,0.21315616,0.44072333,0.1672977,0.36231786,0.26255035,0.16895603,0.2602935,0.20646596,0.28729936,0.22584851,0.19164369,0.22094712,0.2049139,0.1952231,0.46475828,0.2164731,0.726669,0.40433028,0.4768174,0.17349024,0.47639108
contig-11033000000,0.70932114,0.24827904,0.54153305,0.20118202,0.19999492,0.4227212,0.44999847,0.535304,0.2506778,0.32977334,0.22197023,0.40587494,0.52385944,0.26215622,0.5104243,0.4566223,0.3233665,0.5122876,0.173925,0.35688773,0.181516,0.17976297,0.33646923,0.47389168,0.18668376,0.68203914,0.21331066,0.19466895,0.38847172,0.41118792,0.47356367,0.18804985,0.17428388,0.5411091,0.40748516,0.20128135,0.1981692,0.18119623,0.548152,0.20060113,0.4182654,0.48944652,0.48683232,0.47988075,0.19296233,0.40330708,0.48704118,0.2780916,0.15857206,0.1634465,0.42958134,0.16108163,0.4073286,0.56127465,0.16646086,0.20520416,0.18563291,0.20557119,0.21925369,0.17739648,0.21110795,0.191098,0.16752489,0.26173854,0.18951498,0.37967023,0.48184443,0.5277063,0.17727278,0.4252241
contig-11039000000,0.71493745,0.08350814,0.63459134,0.052543838,0.07332056,0.3716778,0.30620986,1.1033497,0.53456986,0.30455393,0.07801288,0.37012884,0.64287347,0.10828696,0.2678432,0.8201612,0.18311213,0.45569915,0.039956752,0.21283247,0.033385236,0.025063755,0.30342677,0.16342737,0.035818808,0.42743903,0.06514546,0.056414444,1.0796567,0.34364522,0.6019734,0.054812342,0.052132268,0.21713705,0.15903991,0.14155747,0.070328645,0.037065826,0.45084196,0.110214725,0.29143006,0.34295216,0.42854357,0.6886437,0.062059604,0.41206378,0.2851001,0.26958346,0.024883887,0.059472594,0.42699027,0.042703997,0.30787706,0.13062339,0.040705677,0.1318071,0.059152525,0.1383798,0.07321244,0.046879698,0.061381776,0.07327138,0.050840914,0.38474327,0.059991628,0.7955394,0.28077325,0.36221927,0.039720085,0.47989386
contig-11042000005,1.0094085,0.024732944,0.45266527,0.01129813,0.011769971,0.27548596,0.3582631,0.65688103,0.04042797,0.23096618,0.01356644,0.40619218,0.6630887,0.04301898,0.6611501,0.30541262,0.10112509,0.43177575,0.0051787277,0.13498278,0.0068302015,0.004962034,0.1415076,0.4468366,0.006240288,1.0786157,0.012846215,0.0088284165,0.2827401,0.15980822,0.5407753,0.008352585,0.005742244,0.912673,0.19328476,0.009570432,0.010202281,0.006245974,0.43706158,0.011922058,0.21618879,0.6820926,0.29480326,0.64789635,0.009121059,0.1634639,0.45353115,0.07237315,0.0029293266,0.0041446504,0.240059,0.004477594,0.3362405,0.69298226,0.0038835597,0.0119715305,0.0066670356,0.014073062,0.016615113,0.0041219755,0.015683873,0.012644714,0.005104604,0.049265254,0.007538088,0.120795816,0.29535154,0.3405665,0.0044829347,0.45283544
contig-11065000002,0.84869254,0.1092589,0.5013113,0.05038772,0.06500606,0.31226626,0.41120175,0.4872929,0.100836076,0.24399297,0.068813354,0.35410985,0.6194824,0.1263965,0.54548234,0.38243592,0.15553504,0.49597,0.034540635,0.22635788,0.043810118,0.035580125,0.25585315,0.50999093,0.04664819,0.91288584,0.07215779,0.050106574,0.30041784,0.24379215,0.40876976,0.043583263,0.03977966,0.79040325,0.30673718,0.04686787,0.04571411,0.041225396,0.505232,0.061415523,0.32734996,0.55624944,0.39396596,0.51168275,0.050314378,0.26907405,0.64741105,0.13095881,0.02783431,0.029852819,0.28120232,0.033066627,0.35813898,0.8129206,0.031156639,0.04494385,0.04589835,0.061275713,0.070965014,0.03597648,0.08364915,0.051020816,0.041290827,0.12803769,0.039924793,0.24155301,0.40217254,0.4266236,0.0340187,0.39734444
contig-11116000004,0.71889466,0.24220099,0.53561336,0.18599424,0.21578412,0.42592835,0.446742,0.50455767,0.2455022,0.30668226,0.21956556,0.39590794,0.5556167,0.24991487,0.4970414,0.47138238,0.27279964,0.51769835,0.16225305,0.3380889,0.17468187,0.1654756,0.4047394,0.50569236,0.17950818,0.7095756,0.21380645,0.19155009,0.3580783,0.3856696,0.46057242,0.17277038,0.1592648,0.5003195,0.38561773,0.17625216,0.17352752,0.16723196,0.54400486,0.20163201,0.39267156,0.4673493,0.4856683,0.45534977,0.17139831,0.3994868,0.52151924,0.26943016,0.13922657,0.14360417,0.44847214,0.14213179,0.41752994,0.5795502,0.14168845,0.17499684,0.16858688,0.19460066,0.20170937,0.15806147,0.21950382,0.17389636,0.1630428,0.270659,0.17750588,0.40958458,0.47717237,0.51695144,0.15543085,0.42246667
contig-11197000011,0.68107766,0.27487996,0.55515486,0.24719882,0.25609067,0.44948146,0.44751406,0.519308,0.30330613,0.3015362,0.25629386,0.40122828,0.5368958,0.26457047,0.48908466,0.46654284,0.33680364,0.522902,0.22256278,0.37316883,0.22895369,0.2240198,0.40042675,0.49952143,0.23042405,0.6657663,0.2521265,0.24615367,0.39821768,0.42003894,0.46810293,0.22320774,0.20595314,0.4511459,0.40538818,0.24351904,0.23902626,0.2260292,0.562719,0.2554307,0.41704753,0.4714561,0.50682557,0.45400414,0.217629,0.42412296,0.5041949,0.31453705,0.1861324,0.20047432,0.46088523,0.19615959,0.44582236,0.5253122,0.18873402,0.2357938,0.23239759,0.2607468,0.23778723,0.20770052,0.2506112,0.22932804,0.20861186,0.29356483,0.23639017,0.46308133,0.49838716,0.5372018,0.22476567,0.43162167
contig-11202000010,0.6792218,0.22738232,0.5939157,0.19223481,0.22619048,0.41505852,0.41674522,0.67410195,0.39907753,0.3968231,0.20646295,0.41013315,0.54477036,0.2487894,0.37508923,0.6292614,0.31599283,0.53013664,0.15879504,0.28563553,0.16039664,0.14389016,0.39370692,0.36048105,0.16280912,0.5409907,0.22734973,0.19086252,0.5649883,0.41922295,0.54914397,0.18442471,0.17636019,0.38270912,0.332973,0.25618333,0.19323947,0.16025354,0.52465665,0.24698381,0.41093013,0.42043877,0.50357866,0.560555,0.20485115,0.45240536,0.4258594,0.35750532,0.14594302,0.18349482,0.48558974,0.15913793,0.36673373,0.32485396,0.16414164,0.2426488,0.19573261,0.24398503,0.23507766,0.18181702,0.19536468,0.22043851,0.18183203,0.36911425,0.19796745,0.48382837,0.42080277,0.49820334,0.15390518,0.44899553
contig-11203000005,0.74358964,0.20449376,0.54771125,0.15985547,0.16744635,0.42018086,0.4475568,0.5221641,0.23564857,0.27735522,0.17197472,0.41919622,0.5788192,0.19735809,0.5210936,0.42541885,0.28666225,0.52306956,0.12433846,0.343959,0.14479284,0.12781563,0.35028815,0.5151423,0.14196041,0.7352056,0.1729545,0.1481659,0.36680207,0.3677294,0.4623004,0.1300041,0.12534982,0.53431904,0.357911,0.15618216,0.15435335,0.13829155,0.54136944,0.16907683,0.368094,0.48578882,0.4635211,0.41889054,0.13819917,0.38179082,0.4863078,0.23116148,0.107630566,0.10601642,0.4350393,0.11255513,0.45100862,0.54105747,0.107696615,0.14909615,0.13215247,0.17971326,0.15826511,0.13158576,0.17849082,0.15019432,0.11700379,0.22566056,0.14220645,0.41496313,0.46161443,0.5201805,0.12538779,0.43319574
contig-11266000010,0.7087021,0.1783171,0.5900936,0.1476625,0.15974595,0.41483682,0.40527508,0.76649976,0.3763428,0.3865245,0.17307082,0.42693555,0.55071306,0.19006526,0.37809086,0.61537683,0.28718856,0.48886675,0.11786621,0.31744337,0.11389265,0.10269702,0.41010848,0.3150306,0.11554852,0.5382303,0.15087791,0.13498089,0.60746247,0.40924153,0.5522054,0.13894464,0.13147216,0.33752948,0.26892832,0.19492786,0.14584647,0.11294768,0.5258904,0.1970587,0.3366404,0.40705377,0.47254866,0.5530922,0.15473668,0.42934927,0.36677837,0.32023656,0.088314645,0.13121781,0.5110421,0.11667882,0.37645766,0.26293838,0.10471867,0.1907722,0.12652802,0.1995691,0.1667982,0.12007103,0.1399341,0.17099358,0.13154887,0.4166652,0.1517025,0.6116383,0.37763605,0.47364044,0.1072402,0.4623718
contig-11280000007,0.6703798,0.21124133,0.61383873,0.14950624,0.20991519,0.42013183,0.39072624,0.7995076,0.55151844,0.3153599,0.21209045,0.37637833,0.5472379,0.2387912,0.31070966,0.64990807,0.26471594,0.48546916,0.15419672,0.34874624,0.1369338,0.11685139,0.40139538,0.23428832,0.15415075,0.4690519,0.15402178,0.16193181,0.77584964,0.4346791,0.51104265,0.16397329,0.16425432,0.3010762,0.28109288,0.27572334,0.1964808,0.15032664,0.5210595,0.24161255,0.36551547,0.3613869,0.48052287,0.6068955,0.20354879,0.47662157,0.3672544,0.34155285,0.11456536,0.1851405,0.444524,0.15211481,0.3610081,0.23102863,0.14345494,0.23762622,0.17364867,0.25850514,0.19929752,0.17358054,0.18093811,0.16438298,0.16194509,0.44944373,0.18413809,0.9011513,0.39183822,0.47415504,0.1589853,0.45596516
contig-11319000005,0.6773854,0.26046258,0.59834015,0.21586923,0.22802748,0.44199967,0.40430507,0.66639197,0.4240835,0.4277372,0.23985043,0.4081974,0.52794915,0.27886727,0.42947125,0.5821867,0.39822134,0.570353,0.18719094,0.35798165,0.19649783,0.1739242,0.43738744,0.39545438,0.1860072,0.5574206,0.25942022,0.24044713,0.49468476,0.44687933,0.5683103,0.21646772,0.20726226,0.39048293,0.3689889,0.2697732,0.23264588,0.19701317,0.5213567,0.2726853,0.41146255,0.41949576,0.51877743,0.47541648,0.22814658,0.46915907,0.41335747,0.3746494,0.1772575,0.19462007,0.54865694,0.19332898,0.40959117,0.34420675,0.19019873,0.27193153,0.2151034,0.28074867,0.23647921,0.2091445,0.22211945,0.23497984,0.21027057,0.40855294,0.21920782,0.53559494,0.42580283,0.52041006,0.19193132,0.44626743
contig-11327000001,0.6492019,0.23293822,0.6043846,0.20504433,0.24641049,0.42835024,0.3899053,0.6974243,0.4401437,0.38012692,0.21820238,0.4232298,0.5123828,0.2633792,0.34022325,0.6360428,0.3306671,0.54075664,0.19272777,0.3188743,0.1810342,0.17186733,0.39460006,0.33272296,0.19215229,0.49062592,0.22081454,0.20795956,0.61184895,0.44245034,0.5649583,0.20444188,0.20186721,0.35682565,0.35716143,0.29757622,0.22030722,0.19085553,0.52567333,0.2896813,0.43594173,0.42133418,0.52032614,0.57104325,0.23759164,0.4748278,0.394597,0.34435427,0.16651888,0.22127815,0.4689325,0.18488587,0.34001896,0.2976597,0.18281867,0.29084033,0.2167318,0.30080286,0.24586481,0.20773025,0.2229943,0.2431439,0.2133621,0.43692702,0.22979623,0.56406844,0.4282436,0.49324936,0.18426916,0.4491617
contig-11402000001,0.74646145,0.06520186,0.6768542,0.026947113,0.05778999,0.32167023,0.2798804,1.291726,0.647692,0.25299686,0.0447543,0.31208307,0.67434096,0.079557136,0.1657952,0.8925042,0.13829707,0.5188035,0.02518582,0.16886593,0.019387277,0.013747297,0.4041016,0.11192562,0.024426222,0.3656569,0.039101116,0.03236724,1.1695726,0.29349798,0.6272497,0.033015992,0.036180235,0.20743626,0.1309719,0.11859989,0.042634547,0.023053834,0.40004534,0.09213681,0.2766622,0.31339037,0.38490003,0.83782554,0.05616214,0.38908738,0.28737244,0.22727357,0.013807849,0.038586374,0.40755308,0.031077828,0.238239,0.10165322,0.022698004,0.081819616,0.039546154,0.10759599,0.05739667,0.03860025,0.051441677,0.04636951,0.039921932,0.53940314,0.036934633,1.0617831,0.22189842,0.3202157,0.022888752,0.52312374
contig-11413000007,0.68752116,0.18960452,0.6082525,0.13378529,0.18273328,0.43457294,0.35834768,0.79816306,0.397471,0.3767776,0.17582649,0.39980847,0.5456122,0.20920843,0.3487834,0.63478446,0.3123171,0.56822854,0.1289113,0.32674554,0.122531004,0.10651732,0.4433518,0.30428112,0.12290722,0.48502558,0.15297489,0.1477565,0.59557724,0.41706434,0.60119295,0.15194124,0.1434158,0.32787108,0.28680894,0.20687054,0.16090798,0.12583493,0.50584614,0.22964029,0.36195335,0.39109805,0.4847246,0.58504254,0.16767067,0.4483498,0.33495447,0.3383577,0.09775815,0.14174628,0.52346486,0.12202202,0.34392807,0.25249642,0.11718353,0.22945674,0.146716,0.23134615,0.17033125,0.14126107,0.15312904,0.18163928,0.14949507,0.46706808,0.16585712,0.66750395,0.36569142,0.47052124,0.120605946,0.47500157
contig-11442000008,0.7224571,0.22296624,0.5486257,0.1757021,0.1900224,0.4135896,0.4364785,0.51177967,0.24450597,0.29931185,0.19376464,0.41793862,0.5596249,0.2356676,0.51216716,0.44819674,0.28767216,0.53022313,0.14713632,0.31820038,0.16694973,0.14919649,0.34718004,0.5138962,0.16555955,0.7163225,0.19481023,0.17014505,0.3652223,0.38262436,0.47368386,0.15536472,0.14508839,0.53738755,0.39945036,0.17077625,0.17070077,0.16106549,0.5350557,0.19102484,0.39750475,0.5054307,0.47588056,0.46016002,0.16490188,0.38325447,0.5127144,0.25258386,0.12946695,0.1348134,0.41945887,0.1366039,0.42550924,0.5858649,0.13407953,0.16200328,0.16009298,0.19374843,0.1900639,0.14712891,0.20560497,0.1656237,0.15007223,0.24765845,0.17040856,0.40790814,0.47734925,0.5182321,0.14990631,0.42722186
contig-11445000000,0.7293142,0.20660695,0.54258966,0.1894842,0.18902162,0.43156993,0.43609974,0.5271119,0.23503894,0.29135898,0.17501715,0.4655187,0.56810606,0.2349659,0.5123367,0.43232286,0.31974515,0.54937303,0.15272884,0.32970768,0.17761597,0.14666986,0.35696647,0.53778315,0.16294435,0.7121522,0.20112315,0.17362171,0.3650353,0.38682485,0.49921343,0.15335517,0.13666317,0.50157183,0.3895832,0.1769661,0.18005635,0.17235295,0.5387472,0.19230445,0.38434476,0.510248,0.47709447,0.45675778,0.15888463,0.38475353,0.45503277,0.24526921,0.12517607,0.13385358,0.42969856,0.13417846,0.4660346,0.52622885,0.12987848,0.1620625,0.14562307,0.19454658,0.17852195,0.13685843,0.1899598,0.18165947,0.14290752,0.22784753,0.18344758,0.41505694,0.4691625,0.525862,0.14872977,0.41364634
contig-1146000005,0.7226873,0.23542109,0.58601457,0.19054502,0.15808478,0.44306752,0.42654157,0.6620813,0.3025366,0.46630108,0.1706085,0.5023054,0.5262728,0.21269765,0.49957865,0.5300052,0.39724156,0.5100707,0.12846795,0.33526772,0.15017697,0.12566148,0.41537836,0.47129595,0.14239214,0.64765286,0.22307059,0.1788733,0.43244386,0.4282675,0.6122531,0.15778315,0.1599529,0.3752045,0.3305857,0.19285165,0.17730603,0.14336394,0.5281961,0.19355296,0.33640352,0.44023365,0.49160314,0.41089883,0.1531176,0.41437182,0.36285597,0.3442381,0.11814961,0.12711565,0.5990006,0.1397442,0.43282261,0.35174668,0.12275477,0.19453599,0.14354035,0.20730539,0.1787109,0.124649495,0.15355025,0.21912853,0.1422688,0.33272636,0.16074874,0.41956326,0.42726672,0.50497884,0.12820664,0.40781808
contig-11466000001,0.75410926,0.08232708,0.6359842,0.0364682,0.076775186,0.36732092,0.29233137,1.086978,0.31555715,0.32072437,0.062340546,0.38636965,0.6288185,0.10105678,0.23218516,0.7292054,0.17524259,0.5724065,0.03466696,0.16719937,0.026752263,0.02186234,0.38455105,0.17873253,0.034567006,0.44606048,0.047952916,0.039287385,0.7742408,0.3039271,0.6879308,0.045442346,0.041948337,0.26055482,0.17981596,0.092027105,0.05598316,0.02854556,0.44803104,0.10670002,0.28427184,0.35535866,0.3969504,0.8503003,0.064211294,0.3687353,0.27564833,0.2711083,0.019410193,0.04220116,0.45856163,0.030356118,0.2699924,0.15959027,0.028747126,0.08621535,0.047351874,0.09441942,0.074381955,0.039495964,0.051397514,0.073778875,0.04797201,0.44202265,0.050720014,0.759347,0.26905805,0.36730045,0.026900813,0.47553283
contig-1149000005,0.7177724,0.2170268,0.55559546,0.18148628,0.18571973,0.40509757,0.43156794,0.5345397,0.23871891,0.35176748,0.17804906,0.47164553,0.5608004,0.2386421,0.5203737,0.48174194,0.30576214,0.56254125,0.13784122,0.32062876,0.16052671,0.13922834,0.33550173,0.51347804,0.15104109,0.68648344,0.18958026,0.16317506,0.38688567,0.37185097,0.49916697,0.15213743,0.14068015,0.49243933,0.3870782,0.17077896,0.17467366,0.15938334,0.5386715,0.19334175,0.4125657,0.49154407,0.4875173,0.47361833,0.16879967,0.39432696,0.47107366,0.2566464,0.12905727,0.13302939,0.39448485,0.13385464,0.4279151,0.50325394,0.12640081,0.17818265,0.15172309,0.21178724,0.17884578,0.14369708,0.19452871,0.18971439,0.14376782,0.25205636,0.17448235,0.39908233,0.4684025,0.5174147,0.13934948,0.42031404
